Rank,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,Critic_Score,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales
283,world-of-warcraft-cataclysm,MMO,T,PC,Blizzard Entertainment,Blizzard Entertainment,9.0,0.0,0.0,0.0,0.0,0.0
284,tony-hawks-pro-skater-2,Sports,T,PS,Activision,Neversoft Entertainment,9.3,4.4799999999999995,3.05,1.41,0.02,0.2
285,monster-hunter-world,Action,T,PS4,Capcom,Capcom,9.3,4.26,1.03,1.06,2.17,0.42
286,gran-turismo,Racing,E,PSP,Sony Computer Entertainment,Polyphony Digital,7.7,0.0,0.0,0.0,0.0,0.0
287,the-lord-of-the-rings-the-two-towers,Action,T,PS2,Electronic Arts,Stormfront Studios,8.3,3.9699999999999998,1.94,1.95,0.08,0.7
288,tomb-raider,Action,T,PS,Eidos Interactive,Core Design Ltd.,8.9,4.39,2.29,1.97,0.13,0.24
289,god-of-war,Action,M,PS2,Sony Computer Entertainment,SCEA Santa Monica Studio,9.3,0.0,0.0,0.0,0.0,0.0
291,forza-motorsport-4,Racing,E,X360,Microsoft Studios,Turn 10 Studio,9.1,4.12,2.08,1.98,0.06,0.49
292,guitar-hero-iii-legends-of-rock,Misc,T,Wii,RedOctane,Vicarious Visions,8.6,4.16,3.04,1.12,0.0,0.44
293," pikachu""",Role-Playing,E,NS,Nintendo,Game Freak,8.3,4.220000000000001,2.16,1.24,0.82,0.34
295,mario-amp-luigi-bowsers-inside-story,Role-Playing,E,DS,Nintendo,AlphaDream Corporation,9.1,0.0,0.0,0.0,0.0,0.0
296,fifa-15,Sports,E,PS3,EA Sports,EA Canada,6.9,3.88,0.59,3.25,0.04,0.68
297,mario-amp-sonic-at-the-olympic-winter-games,Sports,E,Wii,Sega,Sega,6.8,4.06,1.87,1.97,0.22,0.48
298,overwatch,Shooter,T,PS4,Blizzard Entertainment,Blizzard Entertainment,8.8,3.81,1.84,1.8,0.17,0.73
299,madden-nfl-2005,Sports,E,PS2,EA Sports,EA Tiburon,9.5,4.449999999999999,4.18,0.26,0.01,0.08
300,guitar-hero-iii-legends-of-rock,Misc,T,X360,RedOctane,Neversoft,8.7,4.109999999999999,3.19,0.91,0.01,0.42
302,dead-island,Action,M,PC,Deep Silver,Techland,7.1,0.0,0.0,0.0,0.0,0.0
306,starcraft-ii-wings-of-liberty,Strategy,T,PC,Blizzard Entertainment,Blizzard Entertainment,9.3,0.0,0.0,0.0,0.0,0.0
307,warcraft-iii-reign-of-chaos,Strategy,T,PC,Blizzard Entertainment,Blizzard Entertainment,9.3,0.0,0.0,0.0,0.0,0.0
309,professor-layton-and-the-curious-village,Adventure,E,DS,Nintendo,Level 5,8.7,0.0,0.0,0.0,0.0,0.0
310,madden-nfl-07,Sports,E,PS2,EA Sports,EA Tiburon,8.5,3.88,3.63,0.24,0.01,0.61
311,spider-man-the-movie,Action,E,PS2,Activision,Treyarch,8.2,4.25,2.71,1.51,0.03,0.23
312,nintendogs-cats,Simulation,E,3DS,Nintendo,Nintendo EAD,7.2,0.0,0.0,0.0,0.0,0.0
313,the-elder-scrolls-iv-oblivion,Role-Playing,M,X360,Take-Two Interactive,Bethesda Softworks,9.2,4.05,2.89,1.03,0.13,0.41
314,the-legend-of-zelda-the-wind-waker,Adventure,E,GC,Nintendo,Nintendo EAD,9.6,0.0,0.0,0.0,0.0,0.0
315,tony-hawks-pro-skater-3,Sports,T,PS2,Activision,Neversoft Entertainment,9.1,3.96,2.66,1.29,0.01,0.46
316,winning-eleven-pro-evolution-soccer-2007,Sports,E,PS2,Konami,Konami Computer Entertainment Tokyo,8.8,3.54,0.1,2.39,1.05,0.86
318,michael-jackson-the-experience,Misc,E10,Wii,Ubisoft,Ubisoft Montpellier,5.6,3.98,2.64,1.33,0.01,0.39
320,need-for-speed-most-wanted,Racing,T,PS2,Electronic Arts,EA Canada,8.6,3.9,2.03,1.79,0.08,0.47
321,resistance-fall-of-man,Shooter,M,PS3,Sony Computer Entertainment,Insomniac Games,8.5,3.6,1.74,1.72,0.14,0.76
323,call-of-duty-advanced-warfare,Shooter,M,X360,Activision,High Moon Studios,9.1,3.94,2.81,1.13,0.0,0.41
325,animal-crossing-city-folk,Simulation,E,Wii,Nintendo,Nintendo EAD,7.1,0.0,0.0,0.0,0.0,0.0
328,dragon-quest-vii,Role-Playing,T,PS,Enix,Heart Beat,8.0,0.0,0.0,0.0,0.0,0.0
329,monster-hunter-generations,Action,T,3DS,Capcom,Capcom,8.8,0.0,0.0,0.0,0.0,0.0
330,batman-arkham-asylum,Action,T,PS3,Eidos Interactive,Rocksteady Studios,9.0,3.6599999999999997,2.26,1.33,0.07,0.63
331,call-of-duty-advanced-warfare,Shooter,M,PS3,Activision,High Moon Studios,9.1,3.6000000000000005,1.59,1.81,0.2,0.67
332,god-of-war-ii,Action,M,PS2,Sony Computer Entertainment,SCEA Santa Monica Studio,9.3,0.0,0.0,0.0,0.0,0.0
334,daxter,Platform,E10,PSP,Sony Computer Entertainment,Ready at Dawn,8.6,3.47,2.45,1.02,0.0,0.77
335,super-paper-mario,Platform,E,Wii,Nintendo,Intelligent Systems,8.5,0.0,0.0,0.0,0.0,0.0
336,assassins-creed-revelations,Action,M,PS3,Ubisoft,Ubisoft Montreal,8.8,3.5399999999999996,1.41,2.03,0.1,0.69
337,metal-gear-solid-3-snake-eater,Action,M,PS2,Konami,KCEJ / Kojima Productions,9.0,2.29,1.46,0.0,0.83,1.93
338,assassins-creed-revelations,Action,M,X360,Ubisoft,Ubisoft Montreal,7.9,3.79,2.28,1.47,0.04,0.44
339,fifa-soccer-06,Sports,E,PS2,EA Sports,EA Canada,8.4,3.37,0.78,2.55,0.04,0.84
340,monster-hunter-4-ultimate,Role-Playing,T,3DS,Capcom,Capcom,8.8,0.0,0.0,0.0,0.0,0.0
341,street-fighter-iv,Fighting,T,PS3,Capcom,Capcom / Dimps Corporation,9.3,3.6799999999999997,2.04,1.05,0.59,0.52
343,fifa-soccer-12,Sports,E,X360,EA Sports,EA Canada,9.2,3.66,0.85,2.79,0.02,0.52
344,call-of-duty-ghosts,Shooter,M,PS4,Activision,Infinity Ward,7.5,3.4799999999999995,1.79,1.64,0.05,0.69
346,just-cause-2,Action,M,PC,Eidos Interactive,Avalanche Studios,8.2,0.0,0.0,0.0,0.0,0.0
349,star-wars-battlefront-2015,Shooter,T,XOne,Electronic Arts,EA DICE,6.9,3.77,2.49,1.26,0.02,0.38
351,madden-nfl-2003,Sports,E,PS2,EA Sports,EA Tiburon,9.4,3.5799999999999996,3.36,0.21,0.01,0.56
354,half-life,Shooter,M,PC,Sierra Entertainment,Valve Software,9.5,4.12,4.03,0.0,0.09,0.0
355,super-mario-world-2-yoshis-island,Platform,E,SNES,Nintendo,Nintendo EAD,9.0,0.0,0.0,0.0,0.0,0.0
356,batman-arkham-knight,Action,M,PS4,Warner Bros. Interactive,Rocksteady Studios,8.1,3.44,1.65,1.68,0.11,0.66
357,fifa-07-soccer,Sports,E,PS2,EA Sports,Team Fusion,8.4,3.2199999999999998,0.71,2.48,0.03,0.89
358,the-sims-4,Simulation,T,PC,Electronic Arts,Maxis,7.0,3.8,1.2,2.6,0.0,0.3
361,fallout-new-vegas,Role-Playing,M,X360,Bethesda Softworks,Obsidian Entertainment,8.2,3.74,2.67,1.03,0.04,0.34
363,far-cry-4,Shooter,M,PS4,Ubisoft,Ubisoft Montreal,8.4,3.43,1.18,2.14,0.11,0.63
364,carnival-games,Misc,E,Wii,Global Star Software,Cat Daddy Games,4.2,3.6399999999999997,2.12,1.47,0.05,0.42
365,world-soccer-winning-eleven-9,Sports,E,PS2,Konami,Konami Computer Entertainment Tokyo,8.9,3.28,0.12,2.26,0.9,0.77
366,forza-motorsport-2,Racing,E,X360,Microsoft Game Studios,Turn 10 Studios,9.1,3.65,2.35,1.27,0.03,0.41
368,tekken-tag-tournament,Fighting,T,PS2,Namco,Namco,8.7,3.7,1.68,1.51,0.51,0.35
370,diablo-ii,Role-Playing,M,PC,Blizzard Entertainment,Blizzard North,8.8,0.0,0.0,0.0,0.0,0.0
372,eyetoy-play,Misc,E,PS2,Sony Computer Entertainment,SCEE London Studio,7.5,0.0,0.0,0.0,0.0,0.0
373,just-dance,Misc,E10,Wii,Ubisoft,Ubisoft Paris,5.4,0.0,0.0,0.0,0.0,0.0
374,star-fox-64,Shooter,E,N64,Nintendo,Nintendo EAD,9.0,0.0,0.0,0.0,0.0,0.0
375,super-mario-maker,Platform,E,WiiU,Nintendo,Nintendo EAD,8.8,0.0,0.0,0.0,0.0,0.0
376,world-of-warcraft-wrath-of-the-lich-king,MMO,T,PC,Blizzard Entertainment,Blizzard Entertainment,9.3,0.0,0.0,0.0,0.0,0.0
377,fallout-3,Role-Playing,M,PS3,Bethesda Softworks,Bethesda Game Studios,8.8,3.4,2.18,1.15,0.07,0.61
379,the-elder-scrolls-v-skyrim,Role-Playing,M,PC,Bethesda Softworks,Bethesda Game Studios,9.2,3.4299999999999997,1.18,2.25,0.0,0.56
381,nba-2k16,Sports,E10,PS4,2K Sports,Visual Concepts,8.7,3.27,2.56,0.66,0.05,0.71
382,left-4-dead-2,Shooter,M,X360,Electronic Arts,Certain Affinity / Valve Software,9.0,3.5999999999999996,2.67,0.88,0.05,0.38
383,far-cry-5,Action,M,PS4,Ubisoft,Ubisoft,7.9,3.32,1.44,1.73,0.15,0.62
384,battlefield-4,Shooter,M,PS4,Electronic Arts,EA DICE,8.3,3.3299999999999996,1.4,1.74,0.19,0.62
385,assassins-creed-iv-black-flag,Action-Adventure,M,PS3,Ubisoft,Ubisoft Montreal,8.7,3.33,1.34,1.86,0.13,0.62
386,ea-sports-active,Sports,E,Wii,EA Sports,EA Vancouver,8.3,3.52,2.11,1.35,0.06,0.4
387,half-life-2-episode-one,Shooter,M,PC,Electronic Arts,Valve Software,8.7,0.0,0.0,0.0,0.0,0.0
391,tony-hawks-underground,Sports,T,PS2,Activision,Neversoft Entertainment,8.7,3.4699999999999998,2.29,1.17,0.01,0.42
392,just-dance-2014,Music,E10,Wii,Ubisoft,Ubisoft Paris,7.4,3.57,1.91,1.66,0.0,0.33
393,professor-layton-and-the-diabolical-box,Adventure,E10,DS,Nintendo,Level 5,8.5,0.0,0.0,0.0,0.0,0.0
394,sports-champions,Sports,E10,PS3,Sony Computer Entertainment,SCE San Diego Studio,7.6,3.38,2.15,1.13,0.1,0.5
395,motorstorm,Racing,T,PS3,Sony Computer Entertainment,Evolution Studios,8.2,3.2,1.53,1.61,0.06,0.67
396,world-soccer-winning-eleven-8-international,Sports,E,PS2,Konami,Konami Computer Entertainment Tokyo,9.3,3.17,0.16,1.89,1.12,0.68
399,resident-evil-vii-biohazard,Action,M,PS4,Capcom,Capcom,8.6,0.0,0.0,0.0,0.0,0.0
400,monster-hunter-freedom-unite,Role-Playing,T,PSP,Capcom,Capcom Production Studio 1,7.7,0.0,0.0,0.0,0.0,0.0
402,lego-indiana-jones-the-original-adventures,Adventure,E10,X360,LucasArts,Traveller's Tales,7.5,3.41,2.4,1.01,0.0,0.36
403,the-sims-unleashed,Simulation,T,PC,Electronic Arts,Maxis,7.3,3.59,2.03,1.56,0.0,0.17
405,ratchet-amp-clank-size-matters,Platform,E10,PSP,Sony Computer Entertainment,High Impact Games,8.5,2.9,1.4,1.4,0.1,0.86
406,harry-potter-and-the-sorcerers-stone,Action,E,PS,Electronic Arts,Argonaut Games,8.0,3.5100000000000002,1.37,2.0,0.14,0.22
407,pokemon-trading-card-game,Strategy,E,GB,Nintendo,Hudson Soft,8.3,0.0,0.0,0.0,0.0,0.0
408,fifa-17,Sports,E,XOne,Electronic Arts,EA Canada,8.8,3.44,1.04,2.4,0.0,0.27
409,spyro-year-of-the-dragon,Platform,E,PS,Sony Computer Entertainment,Insomniac Games,9.1,3.51,1.93,1.58,0.0,0.19
410,the-legend-of-zelda-a-link-between-worlds,Adventure,E,3DS,Nintendo,Nintendo EAD,9.3,0.0,0.0,0.0,0.0,0.0
411,fifa-soccer-2005,Sports,E,PS2,EA Sports,EA Canada,8.4,3.1,0.58,2.48,0.04,0.59
413,the-legend-of-zelda-skyward-sword,Adventure,T,Wii,Nintendo,Nintendo EAD,9.4,0.0,0.0,0.0,0.0,0.0
414,tony-hawks-pro-skater-4,Sports,T,PS2,Activision,Neversoft Entertainment,9.6,3.3199999999999994,2.13,1.18,0.01,0.35
415,midnight-club-3-dub-edition,Racing,E10,PSP,Rockstar Games,Rockstar Leeds,7.2,2.87,1.65,1.22,0.0,0.79
416,mysims,Simulation,E,DS,Electronic Arts,EA Redwood Shores,6.7,3.2600000000000002,1.58,1.6,0.08,0.4
417,banjo-kazooie,Platform,E,N64,Nintendo,Rare Ltd.,9.3,0.0,0.0,0.0,0.0,0.0
418,socom-us-navy-seals,Shooter,M,PS2,Sony Computer Entertainment,Zipper Interactive,8.0,3.4,2.53,0.81,0.06,0.24
419,battlefield-4,Shooter,M,PS3,Electronic Arts,EA DICE,8.7,3.08,1.31,1.5,0.27,0.55
420,jak-and-daxter-the-precursor-legacy,Platform,E,PS2,Sony Computer Entertainment,Naughty Dog,9.0,3.32,2.08,1.09,0.15,0.33
421,pokemon-snap,Simulation,E,N64,Nintendo,HAL Laboratory,7.9,0.0,0.0,0.0,0.0,0.0
422,pro-evolution-soccer-2008,Sports,E,PS2,Konami,Konami,8.2,0.6900000000000001,0.05,0.0,0.64,2.93
423,fifa-soccer-10,Sports,E,PS3,EA Sports,EA Canada,9.0,3.11,0.6,2.46,0.05,0.52
424,guitar-hero-world-tour,Misc,T,Wii,Activision,Vicarious Visions,8.4,3.28,2.32,0.96,0.0,0.34
426,star-wars-battlefront,Shooter,T,PS2,LucasArts,Pandemic Studios,8.1,3.1799999999999997,1.93,1.22,0.03,0.44
427,doom-ii,Shooter,M,PC,GT Interactive,id Software,9.3,3.4499999999999997,2.05,1.4,0.0,0.16
428,the-simpsons-road-rage,Racing,T,PS2,Electronic Arts,Radical Entertainment,6.1,3.19,2.02,1.17,0.0,0.42
430,assassins-creed-syndicate,Action,M,PS4,Ubisoft,Ubisoft Quebec,8.6,3.04,0.9,2.06,0.08,0.55
431,star-wars-battlefront-ii,Shooter,T,PS2,LucasArts,Pandemic Studios,8.5,3.23,2.18,1.02,0.03,0.37
433,cooking-mama-2-dinner-with-friends,Simulation,E,DS,Majesco,Office Create,6.9,3.19,1.6,1.49,0.1,0.39
436,croc-legend-of-the-gobbos,Platform,E,PS,Fox Interactive,Argonaut Games,7.6,3.3600000000000003,1.57,1.79,0.0,0.2
437,battlefield-4,Shooter,M,X360,Electronic Arts,EA DICE,8.7,3.23,2.16,1.05,0.02,0.32
438,grand-theft-auto-liberty-city-stories,Action,M,PS2,Rockstar Games,Rockstar Leeds,8.3,3.03,1.56,1.4,0.07,0.5
439,the-getaway,Action,M,PS2,Sony Computer Entertainment,Team Soho,7.7,3.05,1.23,1.77,0.05,0.49
440,tomb-raider-iii-adventures-of-lara-croft,Adventure,T,PS,Eidos Interactive,Core Design Ltd.,8.2,3.3600000000000003,1.66,1.58,0.12,0.18
441,batman-arkham-asylum,Action,T,X360,Eidos Interactive,Rocksteady Studios,9.1,3.2100000000000004,2.24,0.95,0.02,0.33
442,assassins-creed-brotherhood,Action,M,X360,Ubisoft,Ubisoft Montreal,9.1,3.29,2.87,0.39,0.03,0.25
444,lego-star-wars-the-video-game,Action,E,PS2,Eidos Interactive,Traveller's Tales,7.9,3.13,1.98,1.14,0.01,0.41
445,resident-evil-5,Action,M,X360,Capcom,Capcom,8.6,3.18,2.13,0.93,0.12,0.34
447,nba-2k17,Sports,E,PS4,2K Sports,Visual Concepts,9.0,2.8999999999999995,2.28,0.59,0.03,0.63
448,fifa-soccer-11,Sports,E,X360,EA Sports,EA Canada,8.7,3.12,0.71,2.39,0.02,0.4
449,spyro-2-riptos-rage,Platform,E,PS,Sony Computer Entertainment,Insomniac Games,8.7,3.36,2.14,1.21,0.01,0.17
450,left-4-dead,Shooter,M,X360,Valve Corporation,Certain Affinity / Valve Software,8.7,3.2,2.66,0.49,0.05,0.31
451,donkey-kong-country-3-dixie-kongs-double-trouble,Platform,E,SNES,Nintendo,Rare Ltd.,8.8,0.0,0.0,0.0,0.0,0.0
452,fable-ii,Role-Playing,M,X360,Microsoft Game Studios,Lionhead Studios,9.0,0.0,0.0,0.0,0.0,0.0
454,resident-evil-3-nemesis,Action,M,PS,Capcom,Capcom,9.4,0.0,0.0,0.0,0.0,0.0
455,world-of-warcraft-the-burning-crusade,MMO,T,PC,Blizzard Entertainment,Blizzard Entertainment,9.2,0.0,0.0,0.0,0.0,0.0
456,fifa-soccer-2004,Sports,E,PS2,EA Sports,EA Canada,8.0,2.9899999999999998,0.59,2.36,0.04,0.51
457,pokemon-mystery-dungeon-blue-rescue-team,Role-Playing,E,DS,Nintendo,ChunSoft,6.3,0.0,0.0,0.0,0.0,0.0
459,battlefield-bad-company-2,Shooter,M,X360,Electronic Arts,EA Digital Illusions CE,9.0,3.16,2.11,1.01,0.04,0.33
460,borderlands,Shooter,M,X360,2K Games,Gearbox Software,8.3,3.18,2.43,0.72,0.03,0.3
461,mario-amp-sonic-at-the-olympic-winter-games,Sports,E,DS,Sega,Sega,7.6,3.11,1.21,1.63,0.27,0.37
463,guitar-hero-on-tour,Misc,E10,DS,Activision,Vicarious Visions,7.1,3.12,2.1,1.01,0.01,0.35
466,lego-batman-the-videogame,Adventure,E10,X360,Warner Bros. Interactive,Traveller's Tales,7.5,3.11,2.07,1.04,0.0,0.34
467,tekken-4,Fighting,T,PS2,Namco,Namco,7.9,3.1500000000000004,1.55,1.27,0.33,0.29
469,littlebigplanet-2,Platform,E,PS3,Sony Computer Entertainment,Media Molecule,9.1,2.9600000000000004,1.83,1.07,0.06,0.47
471,destiny,Shooter,T,XOne,Activision,Bungie,8.3,3.09,2.17,0.92,0.0,0.32
472,spider-man-2,Action,T,PS2,Activision,Treyarch,7.9,2.97,1.75,1.2,0.02,0.43
476,crash-bash,Misc,E,PS,Sony Computer Entertainment,Eurocom Entertainment Software,6.8,3.22,1.56,1.47,0.19,0.17
478,tekken-dark-resurrection,Fighting,T,PSP,Namco Bandai,8ing/Raizing,8.7,0.0,0.0,0.0,0.0,0.0
479,the-elder-scrolls-v-skyrim-special-edition,Role-Playing,M,PS4,Bethesda Softworks,Bethesda Softworks,8.3,2.8200000000000003,1.24,1.5,0.08,0.54
481,the-legend-of-zelda-majoras-mask,Adventure,E,N64,Nintendo,Nintendo EAD,9.3,0.0,0.0,0.0,0.0,0.0
483,yoshis-island-ds,Platform,E,DS,Nintendo,Artoon,8.2,0.0,0.0,0.0,0.0,0.0
484,assassins-creed-iv-black-flag,Action-Adventure,M,X360,Ubisoft,Ubisoft Montreal,8.5,3.05,1.9,1.14,0.01,0.3
485,nba-2k18,Sports,E10,PS4,2K Sports,Visual Concepts,8.1,2.7399999999999998,2.13,0.57,0.04,0.59
486,big-brain-academy-wii-degree,Misc,E,Wii,Nintendo,Nintendo EAD,7.1,0.0,0.0,0.0,0.0,0.0
488,luigis-mansion,Action,E,GC,Nintendo,Nintendo EAD,7.9,0.0,0.0,0.0,0.0,0.0
491,animal-crossing-happy-home-designer,Simulation,E,3DS,Nintendo,Nintendo EAD,6.6,0.0,0.0,0.0,0.0,0.0
493,max-payne,Shooter,M,PS2,Rockstar Games,Remedy Entertainment,8.1,3.09,1.99,1.05,0.05,0.22
494,madden-nfl-16,Sports,E,PS4,EA Sports,EA Tiburon,8.2,2.7,2.39,0.31,0.0,0.61
499,the-lord-of-the-rings-the-return-of-the-king,Action,T,PS2,Electronic Arts,"Hypnos Entertainment, Inc.",8.4,2.83,1.5,1.28,0.05,0.46
500,half-life-2-episode-two,Shooter,M,PC,Valve Software,Valve Corporation,9.1,0.0,0.0,0.0,0.0,0.0
501,madden-nfl-17,Sports,E,PS4,EA Sports,EA Tiburon,8.5,2.67,2.3,0.37,0.0,0.6
505,god-of-war-chains-of-olympus,Action,M,PSP,Sony Computer Entertainment,Ready at Dawn,8.9,0.0,0.0,0.0,0.0,0.0
506,fifa-16,Sports,E,XOne,EA Sports,EA Canada,8.5,3.02,0.92,2.1,0.0,0.24
507,tekken,Fighting,T,PS,Namco,Namco,8.3,3.02,0.95,1.3,0.77,0.22
508,flash-focus-vision-training-in-minutes-a-day,Misc,E,DS,Nintendo,Bandai Namco Games,6.1,0.0,0.0,0.0,0.0,0.0
509,007-tomorrow-never-dies,Shooter,T,PS,Electronic Arts,Black Ops Entertainment,6.2,3.05,1.72,1.33,0.0,0.16
510,la-noire,Adventure,M,PS3,Rockstar Games,Team Bondi,9.1,2.72,1.29,1.31,0.12,0.49
515,wwf-smackdown-2-know-your-role,Fighting,T,PS,THQ,Yuke's,8.7,3.0399999999999996,1.76,1.21,0.07,0.16
517,assassins-creed-iv-black-flag,Action-Adventure,M,PS4,Ubisoft,Ubisoft Montreal,8.3,2.68,1.07,1.55,0.06,0.51
518,personal-trainer-cooking,Misc,E,DS,Nintendo,Nintendo EAD,8.4,0.0,0.0,0.0,0.0,0.0
520,assassins-creed-odyssey,Action-Adventure,M,PS4,Ubisoft,Ubisoft Quebec,9.5,2.67,1.18,1.4,0.09,0.51
521,fallout-new-vegas,Role-Playing,M,PS3,Bethesda Softworks,Obsidian Entertainment,8.2,2.68,1.54,1.04,0.1,0.49
522,ace-combat-04-shattered-skies,Simulation,E,PS2,Namco,Namco,8.9,3.0,2.06,0.56,0.38,0.17
523,sonic-heroes,Platform,E,PS2,Sega,Sonic Team,6.6,0.0,0.0,0.0,0.0,0.0
524,club-penguin-elite-penguin-force,Adventure,E,DS,Disney Interactive Studios,1st Playable Productions,7.0,2.84,1.87,0.97,0.0,0.3
526,fifa-18,Sports,E,XOne,EA Sports,EA Vancouver,8.0,2.9,0.98,1.92,0.0,0.23
529,the-elder-scrolls-iv-oblivion,Role-Playing,M,PS3,Bethesda Softworks,4J Studios,9.3,2.69,1.69,0.86,0.14,0.44
530,star-wars-episode-i-racer,Racing,E,N64,LucasArts,LucasArts,8.7,0.0,0.0,0.0,0.0,0.0
531,tekken-6,Fighting,T,PS3,Namco Bandai,Namco Bandai Games,7.9,0.0,0.0,0.0,0.0,0.0
534,tom-clancys-ghost-recon-wildlands,Shooter,M,PS4,Ubisoft,Ubisoft Paris,7.0,2.64,1.07,1.35,0.22,0.47
535,nba-2k13,Sports,E,X360,2K Sports,Visual Concepts,8.6,2.84,2.62,0.21,0.01,0.28
537,mario-party-9,Party,E,Wii,Nintendo,"Nd Cube Co., Ltd.",6.5,0.0,0.0,0.0,0.0,0.0
538,mass-effect-2,Role-Playing,M,X360,Electronic Arts,BioWare Edmonton,9.5,2.8299999999999996,1.99,0.81,0.03,0.27
541,lego-batman-the-videogame,Adventure,E10,Wii,Warner Bros. Interactive,Traveller's Tales,7.3,2.7800000000000002,1.8,0.98,0.0,0.29
542,saints-row-2,Action,M,X360,THQ,Volition Inc.,7.9,2.79,1.98,0.79,0.02,0.28
545,call-of-duty-ghosts,Shooter,M,XOne,Activision,Infinity Ward,7.5,2.78,1.92,0.86,0.0,0.28
546,heavy-rain,Adventure,M,PS3,Sony Computer Entertainment,Quantic Dream,8.8,2.5900000000000003,1.29,1.24,0.06,0.48
547,lego-batman-the-videogame,Adventure,E10,DS,Warner Bros. Interactive,Traveller's Tales,7.8,2.77,1.75,1.02,0.0,0.29
549,kung-fu-panda,Platform,E10,X360,Activision,Luxoflux,7.5,2.75,1.91,0.84,0.0,0.29
551,new-super-luigi-u,Action,E,WiiU,Nintendo,Nintendo,7.8,0.0,0.0,0.0,0.0,0.0
552,rhythm-heaven,Music,E,DS,Nintendo,Nintendo SPD Group No.1,8.5,0.0,0.0,0.0,0.0,0.0
554,rayman,Platform,E,PS,Ubisoft,Ubisoft Montpellier,7.0,2.87,1.54,1.33,0.0,0.16
555,tom-clancys-splinter-cell,Action,T,XB,Ubisoft,Ubisoft,9.3,2.89,1.85,1.04,0.0,0.13
557,professor-layton-and-the-unwound-future,Adventure,E10,DS,Nintendo,Level 5,8.4,0.0,0.0,0.0,0.0,0.0
559,disney-epic-mickey,Platform,E,Wii,Disney Interactive Studios,Junction Point Studios,7.0,2.79,2.04,0.63,0.12,0.23
560,killzone-2,Shooter,M,PS3,Sony Computer Entertainment,Guerrilla Games,9.1,2.55,1.4,1.07,0.08,0.46
561,crysis,Shooter,M,PC,Electronic Arts,Crytek,9.2,0.0,0.0,0.0,0.0,0.0
562,fable,Role-Playing,M,XB,Microsoft Game Studios,Big Blue Box,8.6,0.0,0.0,0.0,0.0,0.0
563,gears-of-war-3,Shooter,M,X360,Microsoft Studios,Epic Games,9.1,0.0,0.0,0.0,0.0,0.0
564,kinect-sports,Sports,E10,X360,Microsoft Game Studios,Rare Ltd.,7.4,0.0,0.0,0.0,0.0,0.0
565,sonic-and-the-secret-rings,Platform,E,Wii,Sega,Sonic Team,6.7,0.0,0.0,0.0,0.0,0.0
566,sonic-rush,Platform,E,DS,Sega,Dimps Corporation,7.8,0.0,0.0,0.0,0.0,0.0
567,the-legend-of-zelda-majoras-mask-3d,Action-Adventure,E10,3DS,Nintendo,GREZZO,9.0,0.0,0.0,0.0,0.0,0.0
568,warcraft-ii-tides-of-darkness,Strategy,T,PC,Blizzard Entertainment,Blizzard Entertainment,9.3,0.0,0.0,0.0,0.0,0.0
569,wwe-smackdown-vs-raw-2006,Fighting,T,PS2,THQ,Yuke's,8.4,2.59,1.57,1.02,0.0,0.41
570,kirby-super-star-ultra,Platform,E,DS,Nintendo,HAL Laboratory,7.3,0.0,0.0,0.0,0.0,0.0
573,infamous,Action,T,PS3,Sony Computer Entertainment,Sucker Punch Productions,8.7,2.56,1.76,0.68,0.12,0.42
576,mario-vs-donkey-kong-mini-land-mayhem,Puzzle,E,DS,Nintendo,Nintendo Software Technology Corporation,7.8,0.0,0.0,0.0,0.0,0.0
577,style-savvy,Simulation,E,DS,Nintendo,syn Sophia,7.6,0.0,0.0,0.0,0.0,0.0
578,super-meat-boy,Platform,T,PC,Unknown,Team Meat,9.2,0.0,0.0,0.0,0.0,0.0
579,star-wars-the-old-republic,Role-Playing,T,PC,Electronic Arts,BioWare / LucasArts,8.4,2.6,1.59,1.01,0.0,0.37
580,the-legend-of-zelda-spirit-tracks,Adventure,E10,DS,Nintendo,Nintendo EAD,8.7,0.0,0.0,0.0,0.0,0.0
581,battlefield-bad-company-2,Shooter,M,PS3,Electronic Arts,EA Digital Illusions CE,8.9,2.5200000000000005,1.33,1.11,0.08,0.44
584,street-fighter-iv,Fighting,T,X360,Capcom,Capcom / Dimps Corporation,9.3,2.68,1.83,0.7,0.15,0.26
587,wave-race-64,Racing,E,N64,Nintendo,Nintendo EAD,9.2,0.0,0.0,0.0,0.0,0.0
589,pokemon-ranger,Role-Playing,E,DS,Nintendo,HAL Laboratory,6.6,0.0,0.0,0.0,0.0,0.0
590,super-mario-maker,Platform,E,3DS,Nintendo,Nintendo,7.3,0.0,0.0,0.0,0.0,0.0
591,madden-nfl-13,Sports,E,X360,EA Sports,EA Tiburon,8.0,2.69,2.53,0.16,0.0,0.24
593,mass-effect,Role-Playing,M,X360,Microsoft Game Studios,BioWare Edmonton,9.2,2.65,1.83,0.79,0.03,0.27
594,fifa-15,Sports,E,X360,EA Sports,EA Canada,6.9,2.7,0.8,1.9,0.0,0.21
597,mortal-kombat-2011,Fighting,M,PS3,Warner Bros. Interactive Entertainment,NetherRealm Studios,8.5,2.52,1.98,0.54,0.0,0.38
598,world-soccer-winning-eleven-7-international,Sports,E,PS2,Konami,Konami Computer Entertainment Tokyo,9.2,2.45,0.08,1.24,1.13,0.45
